BugId,CId,position,project
50168,25602,7,Tomcat
49445,28254,4,Tomcat
49109,30192,2,Tomcat
44380,38964,8,Tomcat
43743,39780,6,Tomcat
49127,27795,6,Tomcat
43191,38556,9,Tomcat
50207,25245,10,Tomcat
49376,28356,6,Tomcat
48643,31416,8,Tomcat
46950,33915,9,Tomcat
48120,33099,5,Tomcat
49617,27744,10,Tomcat
43944,40035,10,Tomcat
49142,23562,11,Tomcat
50168,25755,7,Tomcat
48662,30906,9,Tomcat
49142,24123,11,Tomcat
49221,28713,7,Tomcat
43909,39984,9,Tomcat
48960,27999,11,Tomcat
50054,26061,11,Tomcat
42579,35445,1,Tomcat
50308,25398,10,Tomcat
49892,26826,9,Tomcat
48689,29325,5,Tomcat
48689,29427,10,Tomcat
46075,37230,4,Tomcat
49445,28203,10,Tomcat
49142,24990,5,Tomcat
48689,29121,10,Tomcat
48285,32181,8,Tomcat
49142,24429,9,Tomcat
44558,39372,10,Tomcat
49525,28101,9,Tomcat
46696,36516,11,Tomcat
49142,24378,11,Tomcat
45608,37893,4,Tomcat
49142,23103,9,Tomcat
49340,28662,11,Tomcat
43611,40239,9,Tomcat
49142,24174,11,Tomcat
42409,37128,9,Tomcat
49142,22644,9,Tomcat
48689,29478,2,Tomcat
50168,25806,10,Tomcat
49831,26877,4,Tomcat
49730,26265,6,Tomcat
49924,26724,10,Tomcat
50054,26112,11,Tomcat
48135,32895,5,Tomcat
50308,25347,9,Tomcat
48689,29529,10,Tomcat
48371,31263,10,Tomcat
49045,30396,7,Tomcat
48174,32793,1,Tomcat
49478,28050,5,Tomcat
47378,34221,11,Tomcat
96212,210528,11,SWT
34739,285804,1,SWT
130101,188139,10,SWT
59528,254439,10,SWT
99167,210069,1,SWT
99167,210171,2,SWT
134760,173145,5,SWT
105133,205326,1,SWT
82336,229755,2,SWT
34159,203388,1,SWT
90223,226083,6,SWT
105213,205785,8,SWT
35773,284580,3,SWT
72784,217515,11,SWT
97011,212721,4,SWT
108996,186915,11,SWT
66717,248829,5,SWT
55748,254337,10,SWT
146250,172992,4,SWT
46037,265506,10,SWT
113244,195840,10,SWT
57188,244341,10,SWT
134353,176919,1,SWT
85547,231948,6,SWT
87636,218535,10,SWT
91159,218178,3,SWT
28684,265200,3,SWT
150764,172023,11,SWT
77983,239139,3,SWT
63154,253062,7,SWT
24700,278613,11,SWT
74882,241332,10,SWT
97125,212160,3,SWT
62982,251736,7,SWT
32006,272952,6,SWT
68273,245667,4,SWT
55522,257805,11,SWT
118240,193953,8,SWT
68096,248319,1,SWT
82703,230724,4,SWT
33529,285141,2,SWT
123922,180183,11,SWT
129535,188649,2,SWT
123922,180897,11,SWT
83262,235875,11,SWT
131160,186711,2,SWT
90246,215679,3,SWT
86830,220014,1,SWT
63003,252348,2,SWT
58642,248880,11,SWT
70160,246534,10,SWT
63266,218637,11,SWT
93918,217311,3,SWT
145526,176154,10,SWT
85875,231795,2,SWT
55920,257958,10,SWT
123922,180540,11,SWT
99381,194157,5,SWT
83133,186354,1,SWT
43011,270861,9,SWT
78562,238680,3,SWT
40156,273717,10,SWT
100231,208896,11,SWT
72784,217566,1,SWT
33359,278103,1,SWT
37212,281112,1,SWT
99167,210273,1,SWT
96494,213996,10,SWT
94818,217107,3,SWT
73100,240516,5,SWT
