BugId,CId,position,project
108120,38454,6,AspectJ
118715,26724,2,AspectJ
112615,31314,10,AspectJ
104024,41973,11,AspectJ
108118,34833,10,AspectJ
108120,37434,8,AspectJ
112027,31773,2,AspectJ
108120,39729,9,AspectJ
64568,42942,9,AspectJ
82989,42483,10,AspectJ
91417,32895,9,AspectJ
163732,281877,8,Birt
187201,226848,10,Birt
182000,238986,4,Birt
124839,359754,10,Birt
143104,324105,1,Birt
172097,271065,5,Birt
156166,290955,10,Birt
136256,339813,4,Birt
175406,267342,1,Birt
176875,263466,6,Birt
176467,219708,6,Birt
166029,278358,1,Birt
142787,305541,10,Birt
132401,306714,6,Birt
131008,347055,1,Birt
177870,261426,6,Birt
131649,342822,1,Birt
180879,247044,8,Birt
183562,236895,2,Birt
155496,292332,10,Birt
186861,227358,11,Birt
146867,308856,10,Birt
132943,331908,4,Birt
121383,304419,1,Birt
178179,258927,1,Birt
129700,355317,7,Birt
150347,308346,10,Birt
148747,312069,9,Birt
148747,311967,9,Birt
161222,280194,2,Birt
157722,288711,2,Birt
132914,325533,7,Birt
134948,345780,7,Birt
136067,343587,8,Birt
177864,256173,7,Birt
182519,244596,9,Birt
167080,224808,10,Birt
146208,287589,7,Birt
175954,257244,4,Birt
189108,217770,9,Birt
148743,308907,8,Birt
145303,320637,6,Birt
143105,329154,11,Birt
186965,228939,11,Birt
180842,250308,1,Birt
139365,333387,6,Birt
176299,241842,1,Birt
125060,356643,2,Birt
179661,239700,5,Birt
138562,331398,11,Birt
128359,353634,2,Birt
183897,237609,1,Birt
134057,349503,8,Birt
142430,322116,11,Birt
180414,253827,3,Birt
148392,310284,4,Birt
138556,337722,5,Birt
145970,318750,2,Birt
145698,318903,6,Birt
188829,219147,8,Birt
180645,243933,10,Birt
172604,260253,10,Birt
127070,355368,9,Birt
178682,238782,10,Birt
175954,257142,1,Birt
146548,316506,3,Birt
146481,317424,9,Birt
155551,288252,10,Birt
139110,334254,5,Birt
161912,283356,4,Birt
147977,265251,11,Birt
117149,359397,9,Birt
157135,289221,4,Birt
160650,284631,1,Birt
166015,266679,7,Birt
188835,218943,9,Birt
148626,251226,9,Birt
131008,347208,11,Birt
166443,274839,5,Birt
145724,319617,7,Birt
177864,256683,2,Birt
135444,332316,9,Birt
183910,237456,10,Birt
151361,292842,1,Birt
178179,258672,6,Birt
160276,286161,3,Birt
154328,300594,8,Birt
147218,315486,6,Birt
180366,243678,11,Birt
152443,260406,10,Birt
148724,311763,6,Birt
173601,262242,11,Birt
177864,256275,2,Birt
180189,253317,9,Birt
187201,226746,1,Birt
183733,235110,2,Birt
150347,308142,1,Birt
147819,313752,7,Birt
183733,234600,11,Birt
188204,218535,7,Birt
44646,39321,3,Tomcat
46408,36873,5,Tomcat
49143,29580,9,Tomcat
47161,33813,4,Tomcat
38352,35190,9,Tomcat
49102,26622,9,Tomcat
46096,37281,10,Tomcat
46950,33864,5,Tomcat
50087,25959,1,Tomcat
43150,38760,7,Tomcat
45691,37638,4,Tomcat
49142,23001,11,Tomcat
49091,30549,11,Tomcat
49721,27336,11,Tomcat
47320,33609,1,Tomcat
49142,23256,10,Tomcat
47502,32079,3,Tomcat
47216,35292,5,Tomcat
47440,34986,7,Tomcat
44088,40086,9,Tomcat
49376,28458,8,Tomcat
47576,34272,8,Tomcat
49102,26673,11,Tomcat
50027,26010,1,Tomcat
49142,24021,11,Tomcat
49617,27693,3,Tomcat
49207,29019,5,Tomcat
39396,36618,3,Tomcat
50021,26367,8,Tomcat
47364,33456,7,Tomcat
48662,30957,5,Tomcat
49407,27591,5,Tomcat
45591,38097,5,Tomcat
49142,23307,10,Tomcat
48248,32385,7,Tomcat
43080,38454,11,Tomcat
49109,30345,9,Tomcat
44084,40137,10,Tomcat
49142,24327,11,Tomcat
44392,39117,11,Tomcat
49749,27234,5,Tomcat
46011,37077,7,Tomcat
50168,25602,11,Tomcat
49445,28254,3,Tomcat
49109,30192,4,Tomcat
44380,38964,10,Tomcat
43743,39780,6,Tomcat
49127,27795,7,Tomcat
43191,38556,1,Tomcat
50207,25245,1,Tomcat
49376,28356,11,Tomcat
48643,31416,7,Tomcat
46950,33915,1,Tomcat
48120,33099,3,Tomcat
49617,27744,10,Tomcat
43944,40035,5,Tomcat
49142,23562,11,Tomcat
50168,25755,1,Tomcat
48662,30906,5,Tomcat
49142,24123,10,Tomcat
49221,28713,6,Tomcat
43909,39984,8,Tomcat
48960,27999,7,Tomcat
50054,26061,9,Tomcat
42579,35445,11,Tomcat
50308,25398,1,Tomcat
49892,26826,11,Tomcat
48689,29325,9,Tomcat
48689,29427,11,Tomcat
46075,37230,1,Tomcat
49445,28203,9,Tomcat
49142,24990,10,Tomcat
48689,29121,7,Tomcat
48285,32181,3,Tomcat
49142,24429,10,Tomcat
44558,39372,5,Tomcat
49525,28101,6,Tomcat
46696,36516,4,Tomcat
49142,24378,10,Tomcat
45608,37893,1,Tomcat
49142,23103,10,Tomcat
49340,28662,9,Tomcat
43611,40239,8,Tomcat
49142,24174,10,Tomcat
42409,37128,4,Tomcat
49142,22644,11,Tomcat
48689,29478,9,Tomcat
50168,25806,3,Tomcat
49831,26877,6,Tomcat
49730,26265,11,Tomcat
49924,26724,3,Tomcat
50054,26112,11,Tomcat
48135,32895,1,Tomcat
50308,25347,2,Tomcat
48689,29529,7,Tomcat
48371,31263,11,Tomcat
49045,30396,9,Tomcat
48174,32793,2,Tomcat
49478,28050,9,Tomcat
47378,34221,8,Tomcat
96212,210528,10,SWT
34739,285804,10,SWT
130101,188139,3,SWT
59528,254439,11,SWT
99167,210069,5,SWT
99167,210171,3,SWT
134760,173145,1,SWT
105133,205326,9,SWT
82336,229755,7,SWT
34159,203388,11,SWT
90223,226083,3,SWT
105213,205785,3,SWT
35773,284580,3,SWT
72784,217515,9,SWT
97011,212721,3,SWT
108996,186915,10,SWT
66717,248829,4,SWT
55748,254337,10,SWT
146250,172992,3,SWT
46037,265506,1,SWT
113244,195840,2,SWT
57188,244341,4,SWT
134353,176919,2,SWT
85547,231948,8,SWT
87636,218535,11,SWT
91159,218178,6,SWT
28684,265200,5,SWT
150764,172023,1,SWT
77983,239139,10,SWT
63154,253062,1,SWT
24700,278613,10,SWT
74882,241332,11,SWT
97125,212160,5,SWT
62982,251736,6,SWT
32006,272952,11,SWT
68273,245667,9,SWT
55522,257805,1,SWT
118240,193953,3,SWT
68096,248319,11,SWT
82703,230724,5,SWT
33529,285141,3,SWT
123922,180183,1,SWT
129535,188649,10,SWT
123922,180897,1,SWT
83262,235875,6,SWT
131160,186711,3,SWT
90246,215679,3,SWT
86830,220014,8,SWT
63003,252348,10,SWT
58642,248880,9,SWT
70160,246534,2,SWT
63266,218637,8,SWT
93918,217311,3,SWT
145526,176154,3,SWT
85875,231795,2,SWT
55920,257958,7,SWT
123922,180540,1,SWT
99381,194157,3,SWT
83133,186354,5,SWT
