BugId,CId,position,project
50168,25602,4,Tomcat
49445,28254,5,Tomcat
49109,30192,2,Tomcat
44380,38964,3,Tomcat
43743,39780,2,Tomcat
49127,27795,5,Tomcat
43191,38556,10,Tomcat
50207,25245,2,Tomcat
49376,28356,10,Tomcat
48643,31416,4,Tomcat
46950,33915,10,Tomcat
48120,33099,2,Tomcat
49617,27744,10,Tomcat
43944,40035,2,Tomcat
49142,23562,10,Tomcat
50168,25755,6,Tomcat
48662,30906,1,Tomcat
49142,24123,11,Tomcat
49221,28713,8,Tomcat
43909,39984,6,Tomcat
48960,27999,11,Tomcat
50054,26061,6,Tomcat
42579,35445,10,Tomcat
50308,25398,5,Tomcat
49892,26826,6,Tomcat
48689,29325,10,Tomcat
48689,29427,10,Tomcat
46075,37230,2,Tomcat
49445,28203,10,Tomcat
49142,24990,10,Tomcat
48689,29121,11,Tomcat
48285,32181,3,Tomcat
49142,24429,11,Tomcat
44558,39372,4,Tomcat
49525,28101,7,Tomcat
46696,36516,2,Tomcat
49142,24378,7,Tomcat
45608,37893,6,Tomcat
49142,23103,10,Tomcat
49340,28662,8,Tomcat
43611,40239,5,Tomcat
49142,24174,10,Tomcat
42409,37128,9,Tomcat
49142,22644,11,Tomcat
48689,29478,3,Tomcat
50168,25806,2,Tomcat
49831,26877,3,Tomcat
49730,26265,2,Tomcat
49924,26724,11,Tomcat
50054,26112,11,Tomcat
48135,32895,2,Tomcat
50308,25347,2,Tomcat
48689,29529,1,Tomcat
48371,31263,11,Tomcat
49045,30396,4,Tomcat
48174,32793,5,Tomcat
49478,28050,9,Tomcat
47378,34221,10,Tomcat
96212,210528,11,SWT
34739,285804,6,SWT
130101,188139,11,SWT
59528,254439,1,SWT
99167,210069,3,SWT
99167,210171,11,SWT
134760,173145,1,SWT
105133,205326,9,SWT
82336,229755,1,SWT
34159,203388,5,SWT
90223,226083,11,SWT
105213,205785,10,SWT
35773,284580,3,SWT
72784,217515,1,SWT
97011,212721,5,SWT
108996,186915,9,SWT
66717,248829,8,SWT
55748,254337,6,SWT
146250,172992,9,SWT
46037,265506,11,SWT
113244,195840,8,SWT
57188,244341,5,SWT
134353,176919,7,SWT
85547,231948,10,SWT
87636,218535,11,SWT
91159,218178,4,SWT
28684,265200,11,SWT
150764,172023,11,SWT
77983,239139,10,SWT
63154,253062,9,SWT
24700,278613,10,SWT
74882,241332,1,SWT
97125,212160,2,SWT
62982,251736,1,SWT
32006,272952,10,SWT
68273,245667,11,SWT
55522,257805,9,SWT
118240,193953,10,SWT
68096,248319,1,SWT
82703,230724,7,SWT
33529,285141,11,SWT
123922,180183,11,SWT
129535,188649,11,SWT
123922,180897,1,SWT
83262,235875,1,SWT
131160,186711,7,SWT
90246,215679,2,SWT
86830,220014,9,SWT
63003,252348,9,SWT
58642,248880,5,SWT
70160,246534,10,SWT
63266,218637,1,SWT
93918,217311,3,SWT
145526,176154,11,SWT
85875,231795,4,SWT
55920,257958,6,SWT
123922,180540,1,SWT
99381,194157,2,SWT
83133,186354,11,SWT
43011,270861,10,SWT
78562,238680,3,SWT
40156,273717,7,SWT
100231,208896,7,SWT
72784,217566,2,SWT
33359,278103,5,SWT
37212,281112,9,SWT
99167,210273,10,SWT
96494,213996,10,SWT
94818,217107,2,SWT
73100,240516,7,SWT
124414,191658,11,SWT
102543,207315,7,SWT
37782,276573,1,SWT
87664,230061,3,SWT
117816,194055,2,SWT
85119,232713,7,SWT
85312,223737,4,SWT
93380,195993,6,SWT
79881,226236,11,SWT
33166,278919,5,SWT
74241,242250,10,SWT
67355,249135,7,SWT
94946,214965,5,SWT
55541,257295,3,SWT
54426,190383,9,SWT
54575,254541,11,SWT
87695,227511,11,SWT
105849,205530,4,SWT
87294,220473,6,SWT
32828,262548,10,SWT
