BugId,CId,position,project
50168,25602,11,Tomcat
49445,28254,11,Tomcat
49109,30192,10,Tomcat
44380,38964,5,Tomcat
43743,39780,8,Tomcat
49127,27795,5,Tomcat
43191,38556,1,Tomcat
50207,25245,4,Tomcat
49376,28356,2,Tomcat
48643,31416,11,Tomcat
46950,33915,4,Tomcat
48120,33099,9,Tomcat
49617,27744,1,Tomcat
43944,40035,3,Tomcat
49142,23562,1,Tomcat
50168,25755,5,Tomcat
48662,30906,6,Tomcat
49142,24123,9,Tomcat
49221,28713,1,Tomcat
43909,39984,9,Tomcat
48960,27999,1,Tomcat
50054,26061,2,Tomcat
42579,35445,6,Tomcat
50308,25398,1,Tomcat
49892,26826,2,Tomcat
48689,29325,3,Tomcat
48689,29427,3,Tomcat
46075,37230,8,Tomcat
49445,28203,3,Tomcat
49142,24990,10,Tomcat
48689,29121,2,Tomcat
48285,32181,3,Tomcat
49142,24429,9,Tomcat
44558,39372,6,Tomcat
49525,28101,6,Tomcat
46696,36516,3,Tomcat
49142,24378,9,Tomcat
45608,37893,5,Tomcat
49142,23103,9,Tomcat
49340,28662,1,Tomcat
43611,40239,8,Tomcat
49142,24174,6,Tomcat
42409,37128,6,Tomcat
49142,22644,9,Tomcat
48689,29478,3,Tomcat
50168,25806,1,Tomcat
49831,26877,8,Tomcat
49730,26265,9,Tomcat
49924,26724,8,Tomcat
50054,26112,2,Tomcat
48135,32895,7,Tomcat
50308,25347,7,Tomcat
48689,29529,3,Tomcat
48371,31263,2,Tomcat
49045,30396,9,Tomcat
48174,32793,11,Tomcat
49478,28050,9,Tomcat
47378,34221,1,Tomcat
96212,210528,5,SWT
34739,285804,4,SWT
130101,188139,8,SWT
59528,254439,1,SWT
99167,210069,2,SWT
99167,210171,2,SWT
134760,173145,3,SWT
105133,205326,4,SWT
82336,229755,2,SWT
34159,203388,5,SWT
90223,226083,1,SWT
105213,205785,3,SWT
35773,284580,6,SWT
72784,217515,8,SWT
97011,212721,5,SWT
108996,186915,4,SWT
66717,248829,4,SWT
55748,254337,2,SWT
146250,172992,3,SWT
46037,265506,6,SWT
113244,195840,2,SWT
57188,244341,5,SWT
134353,176919,9,SWT
85547,231948,5,SWT
87636,218535,5,SWT
91159,218178,5,SWT
28684,265200,6,SWT
150764,172023,4,SWT
77983,239139,4,SWT
63154,253062,1,SWT
24700,278613,7,SWT
74882,241332,1,SWT
97125,212160,1,SWT
62982,251736,7,SWT
32006,272952,6,SWT
68273,245667,2,SWT
55522,257805,1,SWT
118240,193953,1,SWT
68096,248319,1,SWT
82703,230724,3,SWT
33529,285141,4,SWT
123922,180183,1,SWT
129535,188649,3,SWT
123922,180897,1,SWT
83262,235875,9,SWT
131160,186711,4,SWT
90246,215679,9,SWT
86830,220014,1,SWT
63003,252348,5,SWT
58642,248880,7,SWT
70160,246534,1,SWT
63266,218637,1,SWT
93918,217311,2,SWT
145526,176154,1,SWT
85875,231795,11,SWT
55920,257958,3,SWT
123922,180540,1,SWT
99381,194157,8,SWT
83133,186354,7,SWT
43011,270861,11,SWT
78562,238680,3,SWT
40156,273717,4,SWT
100231,208896,4,SWT
72784,217566,4,SWT
33359,278103,5,SWT
37212,281112,4,SWT
99167,210273,5,SWT
96494,213996,1,SWT
94818,217107,9,SWT
73100,240516,7,SWT
124414,191658,2,SWT
102543,207315,10,SWT
37782,276573,11,SWT
87664,230061,4,SWT
117816,194055,3,SWT
85119,232713,2,SWT
85312,223737,7,SWT
93380,195993,4,SWT
79881,226236,1,SWT
33166,278919,2,SWT
74241,242250,7,SWT
67355,249135,6,SWT
94946,214965,8,SWT
55541,257295,7,SWT
54426,190383,1,SWT
54575,254541,5,SWT
87695,227511,1,SWT
105849,205530,1,SWT
87294,220473,8,SWT
32828,262548,4,SWT
87695,228582,1,SWT
134760,173553,2,SWT
123922,180387,1,SWT
110346,199869,4,SWT
67626,222258,2,SWT
137320,178755,6,SWT
56063,252858,4,SWT
65695,249594,4,SWT
133183,174522,7,SWT
90246,215628,9,SWT
9440,383214,6,JDT
20508,368016,1,JDT
50100,294066,2,JDT
47874,298197,2,JDT
44204,277644,1,JDT
77839,253164,3,JDT
53839,289272,4,JDT
41798,310182,1,JDT
79989,247962,1,JDT
29711,347616,1,JDT
85831,232764,1,JDT
28369,352869,7,JDT
19702,367200,2,JDT
46341,288711,4,JDT
36498,323493,1,JDT
45517,303909,3,JDT
46351,302532,11,JDT
40952,307989,7,JDT
66548,263160,3,JDT
81098,241128,4,JDT
36498,323085,1,JDT
60715,279939,8,JDT
61005,276063,1,JDT
78051,248676,6,JDT
67046,262344,1,JDT
47010,280500,10,JDT
58778,282591,5,JDT
30786,348534,4,JDT
56459,284529,8,JDT
37399,319617,2,JDT
