BugId,CId,position,project
50168,25602,7,Tomcat
49445,28254,8,Tomcat
49109,30192,7,Tomcat
44380,38964,6,Tomcat
43743,39780,4,Tomcat
49127,27795,6,Tomcat
43191,38556,11,Tomcat
50207,25245,10,Tomcat
49376,28356,11,Tomcat
48643,31416,3,Tomcat
46950,33915,5,Tomcat
48120,33099,10,Tomcat
49617,27744,11,Tomcat
43944,40035,5,Tomcat
49142,23562,11,Tomcat
50168,25755,2,Tomcat
48662,30906,4,Tomcat
49142,24123,1,Tomcat
49221,28713,7,Tomcat
43909,39984,2,Tomcat
48960,27999,8,Tomcat
50054,26061,10,Tomcat
42579,35445,7,Tomcat
50308,25398,11,Tomcat
49892,26826,2,Tomcat
48689,29325,7,Tomcat
48689,29427,1,Tomcat
46075,37230,7,Tomcat
49445,28203,10,Tomcat
49142,24990,3,Tomcat
48689,29121,9,Tomcat
48285,32181,9,Tomcat
49142,24429,4,Tomcat
44558,39372,10,Tomcat
49525,28101,8,Tomcat
46696,36516,8,Tomcat
49142,24378,1,Tomcat
45608,37893,9,Tomcat
49142,23103,4,Tomcat
49340,28662,10,Tomcat
43611,40239,1,Tomcat
49142,24174,1,Tomcat
42409,37128,9,Tomcat
49142,22644,1,Tomcat
48689,29478,8,Tomcat
50168,25806,9,Tomcat
49831,26877,8,Tomcat
49730,26265,11,Tomcat
49924,26724,6,Tomcat
50054,26112,11,Tomcat
48135,32895,2,Tomcat
50308,25347,5,Tomcat
48689,29529,8,Tomcat
48371,31263,7,Tomcat
49045,30396,2,Tomcat
48174,32793,4,Tomcat
49478,28050,10,Tomcat
47378,34221,9,Tomcat
96212,210528,11,SWT
34739,285804,10,SWT
130101,188139,7,SWT
59528,254439,8,SWT
99167,210069,4,SWT
99167,210171,3,SWT
134760,173145,5,SWT
105133,205326,8,SWT
82336,229755,8,SWT
34159,203388,3,SWT
90223,226083,10,SWT
105213,205785,8,SWT
35773,284580,4,SWT
72784,217515,11,SWT
97011,212721,11,SWT
108996,186915,1,SWT
66717,248829,9,SWT
55748,254337,10,SWT
146250,172992,2,SWT
46037,265506,11,SWT
113244,195840,5,SWT
57188,244341,8,SWT
134353,176919,6,SWT
85547,231948,1,SWT
87636,218535,10,SWT
91159,218178,7,SWT
28684,265200,4,SWT
150764,172023,4,SWT
77983,239139,9,SWT
63154,253062,10,SWT
24700,278613,8,SWT
74882,241332,8,SWT
97125,212160,9,SWT
62982,251736,7,SWT
32006,272952,6,SWT
68273,245667,4,SWT
55522,257805,5,SWT
118240,193953,8,SWT
68096,248319,8,SWT
82703,230724,10,SWT
33529,285141,8,SWT
123922,180183,11,SWT
129535,188649,6,SWT
123922,180897,1,SWT
83262,235875,6,SWT
131160,186711,9,SWT
90246,215679,4,SWT
86830,220014,8,SWT
63003,252348,6,SWT
58642,248880,3,SWT
70160,246534,4,SWT
63266,218637,9,SWT
93918,217311,8,SWT
145526,176154,3,SWT
85875,231795,11,SWT
55920,257958,2,SWT
